feature,threshold,precision,recall,f1,TPR,FPR,TNR,FNR,specificity,accuracy
degree_x,145.63636363636363,0.6123188405797102,0.23461360481258678,0.33924389427902313,0.23461360481258678,0.11306798168369143,0.8869320183163085,0.7653863951874132,0.8869320183163085,0.605
degree_x,148.12121212121212,0.6095717884130982,0.22397038408144376,0.32758037225042297,0.22397038408144376,0.10919337794998239,0.8908066220500176,0.7760296159185562,0.8908066220500176,0.6026
degree_x,150.6060606060606,0.6184895833333334,0.2198056455344748,0.32434277910549675,0.2198056455344748,0.10320535399788658,0.8967946460021134,0.7801943544655252,0.8967946460021134,0.6042
degree_x,153.0909090909091,0.6224627875507442,0.2128644146228598,0.3172413793103448,0.2128644146228598,0.09827404015498414,0.9017259598450158,0.7871355853771402,0.9017259598450158,0.604
degree_x,155.57575757575756,0.6274238227146814,0.20962517353077278,0.31425598335067634,0.20962517353077278,0.09475167312433956,0.9052483268756605,0.7903748264692272,0.9052483268756605,0.6046
degree_x,158.06060606060606,0.636231884057971,0.2031466913465988,0.307962118554893,0.2031466913465988,0.08841141246917929,0.9115885875308207,0.7968533086534012,0.9115885875308207,0.6054
degree_x,160.54545454545453,0.6367713004484304,0.19713095788986582,0.3010600706713781,0.19713095788986582,0.08559351884466361,0.9144064811553364,0.8028690421101342,0.9144064811553364,0.6044
degree_x,163.03030303030303,0.6424050632911392,0.1878759833410458,0.2907268170426065,0.1878759833410458,0.07960549489256781,0.9203945051074321,0.8121240166589542,0.9203945051074321,0.6038
degree_x,165.51515151515153,0.6460032626427407,0.18324849606663582,0.28550829127613553,0.18324849606663582,0.07643536456498767,0.9235646354350123,0.8167515039333642,0.9235646354350123,0.6036
degree_x,168.0,0.6527050610820244,0.17306802406293384,0.27359180687637163,0.17306802406293384,0.0700951039098274,0.9299048960901726,0.8269319759370661,0.9299048960901726,0.6028
degree_x,170.4848484848485,0.6581352833638026,0.16658954187875982,0.2658788774002954,0.16658954187875982,0.0658682634730539,0.9341317365269461,0.8334104581212401,0.9341317365269461,0.6024
degree_x,172.96969696969697,0.6597353497164461,0.16149930587690883,0.2594795539033457,0.16149930587690883,0.06340260655160268,0.9365973934483973,0.8385006941230911,0.9365973934483973,0.6016
degree_x,175.45454545454547,0.6653306613226453,0.15363257751041184,0.24962406015037594,0.15363257751041184,0.058823529411764705,0.9411764705882353,0.8463674224895882,0.9411764705882353,0.6008
degree_x,177.93939393939394,0.6632231404958677,0.14854234150856085,0.24272211720226844,0.14854234150856085,0.057414582599506866,0.9425854174004932,0.8514576584914392,0.9425854174004932,0.5994
degree_x,180.42424242424244,0.6572668112798264,0.14021286441462286,0.23112128146453087,0.14021286441462286,0.055653399084184575,0.9443466009158155,0.8597871355853771,0.9443466009158155,0.5968
degree_x,182.9090909090909,0.6704545454545454,0.13651087459509487,0.2268358323721645,0.13651087459509487,0.0510743219443466,0.9489256780556534,0.8634891254049052,0.9489256780556534,0.5978
degree_x,185.3939393939394,0.6730769230769231,0.12956964368347987,0.21730694606131157,0.12956964368347987,0.04790419161676647,0.9520958083832335,0.8704303563165201,0.9520958083832335,0.5966
degree_x,187.87878787878788,0.683291770573566,0.12679315131883387,0.21389539422326306,0.12679315131883387,0.04473406128918633,0.9552659387108137,0.8732068486811662,0.9552659387108137,0.5972
